brier,condition,corpus_id,downstream_version,feasible,model_id,positive_rate_train,pr_auc,reason,retention,roc_auc,seed,subgroup_auc,subgroup_auc_gap,subgroup_representation_shift,train_rows,train_rows_ungated
0.08379682969991512,A3,bank_marketing,1.0.0,True,claude-sonnet-4-5-20250929,0.11652441915599811,0.44690361209759044,,0.9996050240935302,0.7911883626445657,1,"{'age_band': {'30-39': 0.7556112053099141, '40-49': 0.7829091974796074, '50-59': 0.7928074189200938, '60+': 0.6841757272994415, '<30': 0.7956243474121002}, 'job': {'admin.': 0.8022074694817798, 'blue-collar': 0.6945906432748539, 'entrepreneur': 0.7077038403874987, 'housemaid': 0.8451563691838292, 'management': 0.8203450025367833, 'retired': 0.8186960456697299, 'self-employed': 0.8062483239474391, 'services': 0.7471455627705628, 'student': 0.7367232747619514, 'technician': 0.7736661330907458, 'unemployed': 0.7749509226541029}, 'marital': {'divorced': 0.7433906441225746, 'married': 0.796567426103526, 'single': 0.7889733040839355}}","{'age_band': 0.11144862011265866, 'job': 0.15056572590897532, 'marital': 0.05317678198095144}","{'age_band': 5.141803467105174e-05, 'job': 0.00016373365062255464, 'marital': 0.0001176624922576211}",25308,25318
,A3,bank_marketing,1.0.0,False,claude-sonnet-4-5-20250929,,,gate left 0 training rows (< 500),0.0,,2,{},{},{},0,25318
,A3,bank_marketing,1.0.0,False,claude-sonnet-4-5-20250929,,,gate left 0 training rows (< 500),0.0,,3,{},{},{},0,25318
0.08379682969991512,A3,bank_marketing,1.0.0,True,claude-sonnet-4-5-20250929,0.11652441915599811,0.44690361209759044,,0.9996050240935302,0.7911883626445657,4,"{'age_band': {'30-39': 0.7556112053099141, '40-49': 0.7829091974796074, '50-59': 0.7928074189200938, '60+': 0.6841757272994415, '<30': 0.7956243474121002}, 'job': {'admin.': 0.8022074694817798, 'blue-collar': 0.6945906432748539, 'entrepreneur': 0.7077038403874987, 'housemaid': 0.8451563691838292, 'management': 0.8203450025367833, 'retired': 0.8186960456697299, 'self-employed': 0.8062483239474391, 'services': 0.7471455627705628, 'student': 0.7367232747619514, 'technician': 0.7736661330907458, 'unemployed': 0.7749509226541029}, 'marital': {'divorced': 0.7433906441225746, 'married': 0.796567426103526, 'single': 0.7889733040839355}}","{'age_band': 0.11144862011265866, 'job': 0.15056572590897532, 'marital': 0.05317678198095144}","{'age_band': 5.141803467105174e-05, 'job': 0.00016373365062255464, 'marital': 0.0001176624922576211}",25308,25318
0.0905438249197966,A3,bank_marketing,1.0.0,True,claude-sonnet-4-5-20250929,0.08934290983208774,0.34596617933357054,,0.8138873528714748,0.7692398210098511,5,"{'age_band': {'30-39': 0.7361598771067924, '40-49': 0.7517182909895264, '50-59': 0.7790056299452222, '60+': 0.564648839259477, '<30': 0.7688567471502534}, 'job': {'admin.': 0.7502705676781969, 'blue-collar': 0.6899981222168571, 'entrepreneur': 0.7101833698535349, 'housemaid': 0.830091533180778, 'management': 0.7940616207739495, 'retired': 0.7948865218602061, 'self-employed': 0.779230356663985, 'services': 0.7136431277056277, 'student': 0.6844016884264258, 'technician': 0.7592741618047113, 'unemployed': 0.7383195916764822}, 'marital': {'divorced': 0.732361188674089, 'married': 0.7733326788160816, 'single': 0.7657173169518017}}","{'age_band': 0.2143567906857452, 'job': 0.1456898447543522, 'marital': 0.04097149014199264}","{'age_band': 0.012293495704837317, 'job': 0.012507886004686039, 'marital': 0.008044182895059857}",20606,25318
0.0944317690901864,A3,bank_marketing,1.0.0,True,claude-sonnet-4-5-20250929,0.23564440663547426,0.3443048062780608,,0.18571767122205546,0.6946095775750429,6,"{'age_band': {'30-39': 0.661489500456502, '40-49': 0.7279587749719142, '50-59': 0.6752836709851318, '60+': 0.6061073562542855, '<30': 0.7014136474050671}, 'job': {'admin.': 0.703058775159771, 'blue-collar': 0.6567197811041365, 'entrepreneur': 0.5162034367431669, 'housemaid': 0.5638825324180015, 'management': 0.7233168826776133, 'retired': 0.7003010999721526, 'self-employed': 0.7502681684097614, 'services': 0.6908008658008657, 'student': 0.6518111318346913, 'technician': 0.673533176467844, 'unemployed': 0.685119748723989}, 'marital': {'divorced': 0.665961668706408, 'married': 0.7031735966756429, 'single': 0.6762174010555014}}","{'age_band': 0.12185141871762872, 'job': 0.23406473166659447, 'marital': 0.03721192796923489}","{'age_band': 0.053917722503401995, 'job': 0.054586627893282516, 'marital': 0.03564228307296567}",4702,25318
,A3,bank_marketing,1.0.0,False,claude-sonnet-4-5-20250929,,,gate left 10 training rows (< 500),0.00039497590646970533,,7,{},{},{},10,25318
0.08379682969991512,A3,bank_marketing,1.0.0,True,claude-sonnet-4-5-20250929,0.11652441915599811,0.44690361209759044,,0.9996050240935302,0.7911883626445657,8,"{'age_band': {'30-39': 0.7556112053099141, '40-49': 0.7829091974796074, '50-59': 0.7928074189200938, '60+': 0.6841757272994415, '<30': 0.7956243474121002}, 'job': {'admin.': 0.8022074694817798, 'blue-collar': 0.6945906432748539, 'entrepreneur': 0.7077038403874987, 'housemaid': 0.8451563691838292, 'management': 0.8203450025367833, 'retired': 0.8186960456697299, 'self-employed': 0.8062483239474391, 'services': 0.7471455627705628, 'student': 0.7367232747619514, 'technician': 0.7736661330907458, 'unemployed': 0.7749509226541029}, 'marital': {'divorced': 0.7433906441225746, 'married': 0.796567426103526, 'single': 0.7889733040839355}}","{'age_band': 0.11144862011265866, 'job': 0.15056572590897532, 'marital': 0.05317678198095144}","{'age_band': 5.141803467105174e-05, 'job': 0.00016373365062255464, 'marital': 0.0001176624922576211}",25308,25318
,A3,bank_marketing,1.0.0,False,claude-sonnet-4-5-20250929,,,gate left 0 training rows (< 500),0.0,,9,{},{},{},0,25318
0.08379682969991512,A3,bank_marketing,1.0.0,True,claude-sonnet-4-5-20250929,0.11652441915599811,0.44690361209759044,,0.9996050240935302,0.7911883626445657,10,"{'age_band': {'30-39': 0.7556112053099141, '40-49': 0.7829091974796074, '50-59': 0.7928074189200938, '60+': 0.6841757272994415, '<30': 0.7956243474121002}, 'job': {'admin.': 0.8022074694817798, 'blue-collar': 0.6945906432748539, 'entrepreneur': 0.7077038403874987, 'housemaid': 0.8451563691838292, 'management': 0.8203450025367833, 'retired': 0.8186960456697299, 'self-employed': 0.8062483239474391, 'services': 0.7471455627705628, 'student': 0.7367232747619514, 'technician': 0.7736661330907458, 'unemployed': 0.7749509226541029}, 'marital': {'divorced': 0.7433906441225746, 'married': 0.796567426103526, 'single': 0.7889733040839355}}","{'age_band': 0.11144862011265866, 'job': 0.15056572590897532, 'marital': 0.05317678198095144}","{'age_band': 5.141803467105174e-05, 'job': 0.00016373365062255464, 'marital': 0.0001176624922576211}",25308,25318
0.0840294856380244,A4,bank_marketing,1.0.0,True,claude-haiku-4-5-20251001,0.11652902359031098,0.4390254733538923,,0.9995655265028833,0.7903069742270208,1,"{'age_band': {'30-39': 0.7559114821094736, '40-49': 0.7772397094430993, '50-59': 0.7872997456742891, '60+': 0.6779557253403858, '<30': 0.7998252552193507}, 'job': {'admin.': 0.8023525784041646, 'blue-collar': 0.7030232308600246, 'entrepreneur': 0.7323261446199976, 'housemaid': 0.8342868039664378, 'management': 0.816442968497763, 'retired': 0.8101155666945141, 'self-employed': 0.7918342719227676, 'services': 0.7477881493506493, 'student': 0.7290173750858937, 'technician': 0.7757435803235861, 'unemployed': 0.767962308598351}, 'marital': {'divorced': 0.7499227670773874, 'married': 0.7943873423253178, 'single': 0.7856656632628031}}","{'age_band': 0.12186952987896482, 'job': 0.13126357310641323, 'marital': 0.04446457524793046}","{'age_band': 6.84165007152418e-05, 'job': 0.00014455084968391157, 'marital': 0.00013338533170514227}",25307,25318
0.0840294856380244,A4,bank_marketing,1.0.0,True,claude-haiku-4-5-20251001,0.11652902359031098,0.4390254733538923,,0.9995655265028833,0.7903069742270208,2,"{'age_band': {'30-39': 0.7559114821094736, '40-49': 0.7772397094430993, '50-59': 0.7872997456742891, '60+': 0.6779557253403858, '<30': 0.7998252552193507}, 'job': {'admin.': 0.8023525784041646, 'blue-collar': 0.7030232308600246, 'entrepreneur': 0.7323261446199976, 'housemaid': 0.8342868039664378, 'management': 0.816442968497763, 'retired': 0.8101155666945141, 'self-employed': 0.7918342719227676, 'services': 0.7477881493506493, 'student': 0.7290173750858937, 'technician': 0.7757435803235861, 'unemployed': 0.767962308598351}, 'marital': {'divorced': 0.7499227670773874, 'married': 0.7943873423253178, 'single': 0.7856656632628031}}","{'age_band': 0.12186952987896482, 'job': 0.13126357310641323, 'marital': 0.04446457524793046}","{'age_band': 6.84165007152418e-05, 'job': 0.00014455084968391157, 'marital': 0.00013338533170514227}",25307,25318
0.0840294856380244,A4,bank_marketing,1.0.0,True,claude-haiku-4-5-20251001,0.11652902359031098,0.4390254733538923,,0.9995655265028833,0.7903069742270208,3,"{'age_band': {'30-39': 0.7559114821094736, '40-49': 0.7772397094430993, '50-59': 0.7872997456742891, '60+': 0.6779557253403858, '<30': 0.7998252552193507}, 'job': {'admin.': 0.8023525784041646, 'blue-collar': 0.7030232308600246, 'entrepreneur': 0.7323261446199976, 'housemaid': 0.8342868039664378, 'management': 0.816442968497763, 'retired': 0.8101155666945141, 'self-employed': 0.7918342719227676, 'services': 0.7477881493506493, 'student': 0.7290173750858937, 'technician': 0.7757435803235861, 'unemployed': 0.767962308598351}, 'marital': {'divorced': 0.7499227670773874, 'married': 0.7943873423253178, 'single': 0.7856656632628031}}","{'age_band': 0.12186952987896482, 'job': 0.13126357310641323, 'marital': 0.04446457524793046}","{'age_band': 6.84165007152418e-05, 'job': 0.00014455084968391157, 'marital': 0.00013338533170514227}",25307,25318
0.0840294856380244,A4,bank_marketing,1.0.0,True,claude-haiku-4-5-20251001,0.11652902359031098,0.4390254733538923,,0.9995655265028833,0.7903069742270208,4,"{'age_band': {'30-39': 0.7559114821094736, '40-49': 0.7772397094430993, '50-59': 0.7872997456742891, '60+': 0.6779557253403858, '<30': 0.7998252552193507}, 'job': {'admin.': 0.8023525784041646, 'blue-collar': 0.7030232308600246, 'entrepreneur': 0.7323261446199976, 'housemaid': 0.8342868039664378, 'management': 0.816442968497763, 'retired': 0.8101155666945141, 'self-employed': 0.7918342719227676, 'services': 0.7477881493506493, 'student': 0.7290173750858937, 'technician': 0.7757435803235861, 'unemployed': 0.767962308598351}, 'marital': {'divorced': 0.7499227670773874, 'married': 0.7943873423253178, 'single': 0.7856656632628031}}","{'age_band': 0.12186952987896482, 'job': 0.13126357310641323, 'marital': 0.04446457524793046}","{'age_band': 6.84165007152418e-05, 'job': 0.00014455084968391157, 'marital': 0.00013338533170514227}",25307,25318
0.09073578423665574,A4,bank_marketing,1.0.0,True,claude-haiku-4-5-20251001,0.08925796425796426,0.34618155110860444,,0.8133343866024173,0.7689883562622943,5,"{'age_band': {'30-39': 0.7330426213353043, '40-49': 0.7541151760855761, '50-59': 0.7702428049734805, '60+': 0.567416005485356, '<30': 0.7740720402940905}, 'job': {'admin.': 0.7584903835107895, 'blue-collar': 0.6866610333172382, 'entrepreneur': 0.7089147733825395, 'housemaid': 0.8272311212814646, 'management': 0.7867595283120398, 'retired': 0.7886295600111388, 'self-employed': 0.7943818718155001, 'services': 0.7146645021645021, 'student': 0.7131638362619024, 'technician': 0.7614944790928626, 'unemployed': 0.7374950922654103}, 'marital': {'divorced': 0.7285143950285762, 'married': 0.7754441121005968, 'single': 0.7631385748628059}}","{'age_band': 0.2066560348087345, 'job': 0.14057008796422643, 'marital': 0.04692971707202065}","{'age_band': 0.012356151432105306, 'job': 0.012540653823535567, 'marital': 0.008002827192731606}",20592,25318
,A4,bank_marketing,1.0.0,False,claude-haiku-4-5-20251001,,,gate left 0 training rows (< 500),0.0,,6,{},{},{},0,25318
,A4,bank_marketing,1.0.0,False,claude-haiku-4-5-20251001,,,gate left 10 training rows (< 500),0.00039497590646970533,,7,{},{},{},10,25318
0.0840294856380244,A4,bank_marketing,1.0.0,True,claude-haiku-4-5-20251001,0.11652902359031098,0.4390254733538923,,0.9995655265028833,0.7903069742270208,8,"{'age_band': {'30-39': 0.7559114821094736, '40-49': 0.7772397094430993, '50-59': 0.7872997456742891, '60+': 0.6779557253403858, '<30': 0.7998252552193507}, 'job': {'admin.': 0.8023525784041646, 'blue-collar': 0.7030232308600246, 'entrepreneur': 0.7323261446199976, 'housemaid': 0.8342868039664378, 'management': 0.816442968497763, 'retired': 0.8101155666945141, 'self-employed': 0.7918342719227676, 'services': 0.7477881493506493, 'student': 0.7290173750858937, 'technician': 0.7757435803235861, 'unemployed': 0.767962308598351}, 'marital': {'divorced': 0.7499227670773874, 'married': 0.7943873423253178, 'single': 0.7856656632628031}}","{'age_band': 0.12186952987896482, 'job': 0.13126357310641323, 'marital': 0.04446457524793046}","{'age_band': 6.84165007152418e-05, 'job': 0.00014455084968391157, 'marital': 0.00013338533170514227}",25307,25318
0.09066424516783154,A4,bank_marketing,1.0.0,True,claude-haiku-4-5-20251001,0.0892622990626973,0.346346138737463,,0.8132948890117703,0.7667231383712249,9,"{'age_band': {'30-39': 0.7335623088851209, '40-49': 0.7499642386139236, '50-59': 0.7654184962177202, '60+': 0.5921245959447546, '<30': 0.7661070866312129}, 'job': {'admin.': 0.7658093147835761, 'blue-collar': 0.6902704007725737, 'entrepreneur': 0.7106446776611695, 'housemaid': 0.8142639206712433, 'management': 0.7821095275433175, 'retired': 0.7934854497354497, 'self-employed': 0.804237060874229, 'services': 0.6984983766233767, 'student': 0.6968685579660351, 'technician': 0.7537401339479661, 'unemployed': 0.7263447192775815}, 'marital': {'divorced': 0.7269132971328762, 'married': 0.7702126492102487, 'single': 0.7619676936662906}}","{'age_band': 0.1739824906864582, 'job': 0.12399351989866958, 'marital': 0.043299352077372455}","{'age_band': 0.012384912554912381, 'job': 0.012522182555489243, 'marital': 0.00798946429631301}",20591,25318
0.0840294856380244,A4,bank_marketing,1.0.0,True,claude-haiku-4-5-20251001,0.11652902359031098,0.4390254733538923,,0.9995655265028833,0.7903069742270208,10,"{'age_band': {'30-39': 0.7559114821094736, '40-49': 0.7772397094430993, '50-59': 0.7872997456742891, '60+': 0.6779557253403858, '<30': 0.7998252552193507}, 'job': {'admin.': 0.8023525784041646, 'blue-collar': 0.7030232308600246, 'entrepreneur': 0.7323261446199976, 'housemaid': 0.8342868039664378, 'management': 0.816442968497763, 'retired': 0.8101155666945141, 'self-employed': 0.7918342719227676, 'services': 0.7477881493506493, 'student': 0.7290173750858937, 'technician': 0.7757435803235861, 'unemployed': 0.767962308598351}, 'marital': {'divorced': 0.7499227670773874, 'married': 0.7943873423253178, 'single': 0.7856656632628031}}","{'age_band': 0.12186952987896482, 'job': 0.13126357310641323, 'marital': 0.04446457524793046}","{'age_band': 6.84165007152418e-05, 'job': 0.00014455084968391157, 'marital': 0.00013338533170514227}",25307,25318
0.0944317690901864,A4,bank_marketing,1.0.0,True,claude-sonnet-4-5-20250929,0.23564440663547426,0.3443048062780608,,0.18571767122205546,0.6946095775750429,1,"{'age_band': {'30-39': 0.661489500456502, '40-49': 0.7279587749719142, '50-59': 0.6752836709851318, '60+': 0.6061073562542855, '<30': 0.7014136474050671}, 'job': {'admin.': 0.703058775159771, 'blue-collar': 0.6567197811041365, 'entrepreneur': 0.5162034367431669, 'housemaid': 0.5638825324180015, 'management': 0.7233168826776133, 'retired': 0.7003010999721526, 'self-employed': 0.7502681684097614, 'services': 0.6908008658008657, 'student': 0.6518111318346913, 'technician': 0.673533176467844, 'unemployed': 0.685119748723989}, 'marital': {'divorced': 0.665961668706408, 'married': 0.7031735966756429, 'single': 0.6762174010555014}}","{'age_band': 0.12185141871762872, 'job': 0.23406473166659447, 'marital': 0.03721192796923489}","{'age_band': 0.053917722503401995, 'job': 0.054586627893282516, 'marital': 0.03564228307296567}",4702,25318
,A4,bank_marketing,1.0.0,False,claude-sonnet-4-5-20250929,,,gate left 10 training rows (< 500),0.00039497590646970533,,2,{},{},{},10,25318
0.0905438249197966,A4,bank_marketing,1.0.0,True,claude-sonnet-4-5-20250929,0.08934290983208774,0.34596617933357054,,0.8138873528714748,0.7692398210098511,3,"{'age_band': {'30-39': 0.7361598771067924, '40-49': 0.7517182909895264, '50-59': 0.7790056299452222, '60+': 0.564648839259477, '<30': 0.7688567471502534}, 'job': {'admin.': 0.7502705676781969, 'blue-collar': 0.6899981222168571, 'entrepreneur': 0.7101833698535349, 'housemaid': 0.830091533180778, 'management': 0.7940616207739495, 'retired': 0.7948865218602061, 'self-employed': 0.779230356663985, 'services': 0.7136431277056277, 'student': 0.6844016884264258, 'technician': 0.7592741618047113, 'unemployed': 0.7383195916764822}, 'marital': {'divorced': 0.732361188674089, 'married': 0.7733326788160816, 'single': 0.7657173169518017}}","{'age_band': 0.2143567906857452, 'job': 0.1456898447543522, 'marital': 0.04097149014199264}","{'age_band': 0.012293495704837317, 'job': 0.012507886004686039, 'marital': 0.008044182895059857}",20606,25318
0.08379682969991512,A4,bank_marketing,1.0.0,True,claude-sonnet-4-5-20250929,0.11652441915599811,0.44690361209759044,,0.9996050240935302,0.7911883626445657,4,"{'age_band': {'30-39': 0.7556112053099141, '40-49': 0.7829091974796074, '50-59': 0.7928074189200938, '60+': 0.6841757272994415, '<30': 0.7956243474121002}, 'job': {'admin.': 0.8022074694817798, 'blue-collar': 0.6945906432748539, 'entrepreneur': 0.7077038403874987, 'housemaid': 0.8451563691838292, 'management': 0.8203450025367833, 'retired': 0.8186960456697299, 'self-employed': 0.8062483239474391, 'services': 0.7471455627705628, 'student': 0.7367232747619514, 'technician': 0.7736661330907458, 'unemployed': 0.7749509226541029}, 'marital': {'divorced': 0.7433906441225746, 'married': 0.796567426103526, 'single': 0.7889733040839355}}","{'age_band': 0.11144862011265866, 'job': 0.15056572590897532, 'marital': 0.05317678198095144}","{'age_band': 5.141803467105174e-05, 'job': 0.00016373365062255464, 'marital': 0.0001176624922576211}",25308,25318
0.08379682969991512,A4,bank_marketing,1.0.0,True,claude-sonnet-4-5-20250929,0.11652441915599811,0.44690361209759044,,0.9996050240935302,0.7911883626445657,5,"{'age_band': {'30-39': 0.7556112053099141, '40-49': 0.7829091974796074, '50-59': 0.7928074189200938, '60+': 0.6841757272994415, '<30': 0.7956243474121002}, 'job': {'admin.': 0.8022074694817798, 'blue-collar': 0.6945906432748539, 'entrepreneur': 0.7077038403874987, 'housemaid': 0.8451563691838292, 'management': 0.8203450025367833, 'retired': 0.8186960456697299, 'self-employed': 0.8062483239474391, 'services': 0.7471455627705628, 'student': 0.7367232747619514, 'technician': 0.7736661330907458, 'unemployed': 0.7749509226541029}, 'marital': {'divorced': 0.7433906441225746, 'married': 0.796567426103526, 'single': 0.7889733040839355}}","{'age_band': 0.11144862011265866, 'job': 0.15056572590897532, 'marital': 0.05317678198095144}","{'age_band': 5.141803467105174e-05, 'job': 0.00016373365062255464, 'marital': 0.0001176624922576211}",25308,25318
0.08379682969991512,A4,bank_marketing,1.0.0,True,claude-sonnet-4-5-20250929,0.11652441915599811,0.44690361209759044,,0.9996050240935302,0.7911883626445657,6,"{'age_band': {'30-39': 0.7556112053099141, '40-49': 0.7829091974796074, '50-59': 0.7928074189200938, '60+': 0.6841757272994415, '<30': 0.7956243474121002}, 'job': {'admin.': 0.8022074694817798, 'blue-collar': 0.6945906432748539, 'entrepreneur': 0.7077038403874987, 'housemaid': 0.8451563691838292, 'management': 0.8203450025367833, 'retired': 0.8186960456697299, 'self-employed': 0.8062483239474391, 'services': 0.7471455627705628, 'student': 0.7367232747619514, 'technician': 0.7736661330907458, 'unemployed': 0.7749509226541029}, 'marital': {'divorced': 0.7433906441225746, 'married': 0.796567426103526, 'single': 0.7889733040839355}}","{'age_band': 0.11144862011265866, 'job': 0.15056572590897532, 'marital': 0.05317678198095144}","{'age_band': 5.141803467105174e-05, 'job': 0.00016373365062255464, 'marital': 0.0001176624922576211}",25308,25318
0.0944317690901864,A4,bank_marketing,1.0.0,True,claude-sonnet-4-5-20250929,0.23564440663547426,0.3443048062780608,,0.18571767122205546,0.6946095775750429,7,"{'age_band': {'30-39': 0.661489500456502, '40-49': 0.7279587749719142, '50-59': 0.6752836709851318, '60+': 0.6061073562542855, '<30': 0.7014136474050671}, 'job': {'admin.': 0.703058775159771, 'blue-collar': 0.6567197811041365, 'entrepreneur': 0.5162034367431669, 'housemaid': 0.5638825324180015, 'management': 0.7233168826776133, 'retired': 0.7003010999721526, 'self-employed': 0.7502681684097614, 'services': 0.6908008658008657, 'student': 0.6518111318346913, 'technician': 0.673533176467844, 'unemployed': 0.685119748723989}, 'marital': {'divorced': 0.665961668706408, 'married': 0.7031735966756429, 'single': 0.6762174010555014}}","{'age_band': 0.12185141871762872, 'job': 0.23406473166659447, 'marital': 0.03721192796923489}","{'age_band': 0.053917722503401995, 'job': 0.054586627893282516, 'marital': 0.03564228307296567}",4702,25318
0.08379682969991512,A4,bank_marketing,1.0.0,True,claude-sonnet-4-5-20250929,0.11652441915599811,0.44690361209759044,,0.9996050240935302,0.7911883626445657,8,"{'age_band': {'30-39': 0.7556112053099141, '40-49': 0.7829091974796074, '50-59': 0.7928074189200938, '60+': 0.6841757272994415, '<30': 0.7956243474121002}, 'job': {'admin.': 0.8022074694817798, 'blue-collar': 0.6945906432748539, 'entrepreneur': 0.7077038403874987, 'housemaid': 0.8451563691838292, 'management': 0.8203450025367833, 'retired': 0.8186960456697299, 'self-employed': 0.8062483239474391, 'services': 0.7471455627705628, 'student': 0.7367232747619514, 'technician': 0.7736661330907458, 'unemployed': 0.7749509226541029}, 'marital': {'divorced': 0.7433906441225746, 'married': 0.796567426103526, 'single': 0.7889733040839355}}","{'age_band': 0.11144862011265866, 'job': 0.15056572590897532, 'marital': 0.05317678198095144}","{'age_band': 5.141803467105174e-05, 'job': 0.00016373365062255464, 'marital': 0.0001176624922576211}",25308,25318
,A4,bank_marketing,1.0.0,False,claude-sonnet-4-5-20250929,,,gate left 0 training rows (< 500),0.0,,9,{},{},{},0,25318
0.08379682969991512,A4,bank_marketing,1.0.0,True,claude-sonnet-4-5-20250929,0.11652441915599811,0.44690361209759044,,0.9996050240935302,0.7911883626445657,10,"{'age_band': {'30-39': 0.7556112053099141, '40-49': 0.7829091974796074, '50-59': 0.7928074189200938, '60+': 0.6841757272994415, '<30': 0.7956243474121002}, 'job': {'admin.': 0.8022074694817798, 'blue-collar': 0.6945906432748539, 'entrepreneur': 0.7077038403874987, 'housemaid': 0.8451563691838292, 'management': 0.8203450025367833, 'retired': 0.8186960456697299, 'self-employed': 0.8062483239474391, 'services': 0.7471455627705628, 'student': 0.7367232747619514, 'technician': 0.7736661330907458, 'unemployed': 0.7749509226541029}, 'marital': {'divorced': 0.7433906441225746, 'married': 0.796567426103526, 'single': 0.7889733040839355}}","{'age_band': 0.11144862011265866, 'job': 0.15056572590897532, 'marital': 0.05317678198095144}","{'age_band': 5.141803467105174e-05, 'job': 0.00016373365062255464, 'marital': 0.0001176624922576211}",25308,25318
,A5,bank_marketing,1.0.0,False,claude-haiku-4-5-20251001,,,gate left 0 training rows (< 500),0.0,,1,{},{},{},0,25318
,A5,bank_marketing,1.0.0,False,claude-haiku-4-5-20251001,,,gate left 0 training rows (< 500),0.0,,2,{},{},{},0,25318
,A5,bank_marketing,1.0.0,False,claude-haiku-4-5-20251001,,,gate left 0 training rows (< 500),0.0,,3,{},{},{},0,25318
0.09066424516783154,A5,bank_marketing,1.0.0,True,claude-haiku-4-5-20251001,0.0892622990626973,0.346346138737463,,0.8132948890117703,0.7667231383712249,4,"{'age_band': {'30-39': 0.7335623088851209, '40-49': 0.7499642386139236, '50-59': 0.7654184962177202, '60+': 0.5921245959447546, '<30': 0.7661070866312129}, 'job': {'admin.': 0.7658093147835761, 'blue-collar': 0.6902704007725737, 'entrepreneur': 0.7106446776611695, 'housemaid': 0.8142639206712433, 'management': 0.7821095275433175, 'retired': 0.7934854497354497, 'self-employed': 0.804237060874229, 'services': 0.6984983766233767, 'student': 0.6968685579660351, 'technician': 0.7537401339479661, 'unemployed': 0.7263447192775815}, 'marital': {'divorced': 0.7269132971328762, 'married': 0.7702126492102487, 'single': 0.7619676936662906}}","{'age_band': 0.1739824906864582, 'job': 0.12399351989866958, 'marital': 0.043299352077372455}","{'age_band': 0.012384912554912381, 'job': 0.012522182555489243, 'marital': 0.00798946429631301}",20591,25318
,A5,bank_marketing,1.0.0,False,claude-haiku-4-5-20251001,,,gate left 0 training rows (< 500),0.0,,5,{},{},{},0,25318
,A5,bank_marketing,1.0.0,False,claude-haiku-4-5-20251001,,,gate left 0 training rows (< 500),0.0,,6,{},{},{},0,25318
,A5,bank_marketing,1.0.0,False,claude-haiku-4-5-20251001,,,gate left 10 training rows (< 500),0.00039497590646970533,,7,{},{},{},10,25318
0.0840294856380244,A5,bank_marketing,1.0.0,True,claude-haiku-4-5-20251001,0.11652902359031098,0.4390254733538923,,0.9995655265028833,0.7903069742270208,8,"{'age_band': {'30-39': 0.7559114821094736, '40-49': 0.7772397094430993, '50-59': 0.7872997456742891, '60+': 0.6779557253403858, '<30': 0.7998252552193507}, 'job': {'admin.': 0.8023525784041646, 'blue-collar': 0.7030232308600246, 'entrepreneur': 0.7323261446199976, 'housemaid': 0.8342868039664378, 'management': 0.816442968497763, 'retired': 0.8101155666945141, 'self-employed': 0.7918342719227676, 'services': 0.7477881493506493, 'student': 0.7290173750858937, 'technician': 0.7757435803235861, 'unemployed': 0.767962308598351}, 'marital': {'divorced': 0.7499227670773874, 'married': 0.7943873423253178, 'single': 0.7856656632628031}}","{'age_band': 0.12186952987896482, 'job': 0.13126357310641323, 'marital': 0.04446457524793046}","{'age_band': 6.84165007152418e-05, 'job': 0.00014455084968391157, 'marital': 0.00013338533170514227}",25307,25318
,A5,bank_marketing,1.0.0,False,claude-haiku-4-5-20251001,,,gate left 10 training rows (< 500),0.00039497590646970533,,9,{},{},{},10,25318
,A5,bank_marketing,1.0.0,False,claude-haiku-4-5-20251001,,,gate left 0 training rows (< 500),0.0,,10,{},{},{},0,25318
0.08379682969991512,A5,bank_marketing,1.0.0,True,claude-sonnet-4-5-20250929,0.11652441915599811,0.44690361209759044,,0.9996050240935302,0.7911883626445657,1,"{'age_band': {'30-39': 0.7556112053099141, '40-49': 0.7829091974796074, '50-59': 0.7928074189200938, '60+': 0.6841757272994415, '<30': 0.7956243474121002}, 'job': {'admin.': 0.8022074694817798, 'blue-collar': 0.6945906432748539, 'entrepreneur': 0.7077038403874987, 'housemaid': 0.8451563691838292, 'management': 0.8203450025367833, 'retired': 0.8186960456697299, 'self-employed': 0.8062483239474391, 'services': 0.7471455627705628, 'student': 0.7367232747619514, 'technician': 0.7736661330907458, 'unemployed': 0.7749509226541029}, 'marital': {'divorced': 0.7433906441225746, 'married': 0.796567426103526, 'single': 0.7889733040839355}}","{'age_band': 0.11144862011265866, 'job': 0.15056572590897532, 'marital': 0.05317678198095144}","{'age_band': 5.141803467105174e-05, 'job': 0.00016373365062255464, 'marital': 0.0001176624922576211}",25308,25318
