corpus,condition,model,seed,feasible,subgroup,auc_gap,representation_shift
diabetes_130us,A3,claude-haiku-4-5-20251001,3,True,age,0.22387463887632197,0.031217192807228615
diabetes_130us,A3,claude-haiku-4-5-20251001,4,True,race,0.19469799034770774,0.010252276344599708
diabetes_130us,A3,claude-haiku-4-5-20251001,4,True,gender,0.01598351107748186,0.014204286310611646
diabetes_130us,A3,claude-haiku-4-5-20251001,4,True,age,0.20482050386920359,0.029159204512314497
diabetes_130us,A3,claude-haiku-4-5-20251001,5,True,race,0.19469799034770774,0.010252276344599708
diabetes_130us,A3,claude-haiku-4-5-20251001,5,True,gender,0.01598351107748186,0.014204286310611646
diabetes_130us,A3,claude-haiku-4-5-20251001,5,True,age,0.20482050386920359,0.029159204512314497
diabetes_130us,A3,claude-haiku-4-5-20251001,6,True,race,0.19469799034770774,0.010252276344599708
diabetes_130us,A3,claude-haiku-4-5-20251001,6,True,gender,0.01598351107748186,0.014204286310611646
diabetes_130us,A3,claude-haiku-4-5-20251001,6,True,age,0.20482050386920359,0.029159204512314497
diabetes_130us,A3,claude-haiku-4-5-20251001,7,True,race,0.18054576979979542,0.008713481646655983
diabetes_130us,A3,claude-haiku-4-5-20251001,7,True,gender,0.013851762275437607,0.0069053827295317985
diabetes_130us,A3,claude-haiku-4-5-20251001,7,True,age,0.2166496420526668,0.037673592330507606
diabetes_130us,A3,claude-haiku-4-5-20251001,8,True,race,0.19469799034770774,0.010252276344599708
diabetes_130us,A3,claude-haiku-4-5-20251001,8,True,gender,0.01598351107748186,0.014204286310611646
diabetes_130us,A3,claude-haiku-4-5-20251001,8,True,age,0.20482050386920359,0.029159204512314497
diabetes_130us,A3,claude-haiku-4-5-20251001,9,True,race,0.19469799034770774,0.010252276344599708
diabetes_130us,A3,claude-haiku-4-5-20251001,9,True,gender,0.01598351107748186,0.014204286310611646
diabetes_130us,A3,claude-haiku-4-5-20251001,9,True,age,0.20482050386920359,0.029159204512314497
diabetes_130us,A3,claude-haiku-4-5-20251001,10,True,race,0.19469799034770774,0.010252276344599708
diabetes_130us,A3,claude-haiku-4-5-20251001,10,True,gender,0.01598351107748186,0.014204286310611646
diabetes_130us,A3,claude-haiku-4-5-20251001,10,True,age,0.20482050386920359,0.029159204512314497
diabetes_130us,A3,claude-sonnet-4-5-20250929,1,True,race,0.17890261532411278,0.0077773004830227
diabetes_130us,A3,claude-sonnet-4-5-20250929,1,True,gender,0.010294462103370594,0.012425011775795785
diabetes_130us,A3,claude-sonnet-4-5-20250929,1,True,age,0.22005233844279548,0.03147822972390006
diabetes_130us,A3,claude-sonnet-4-5-20250929,2,True,race,0.20824422583404623,0.0
diabetes_130us,A3,claude-sonnet-4-5-20250929,2,True,gender,0.016949218913614228,0.0
diabetes_130us,A3,claude-sonnet-4-5-20250929,2,True,age,0.16193495202235197,0.0
diabetes_130us,A3,claude-sonnet-4-5-20250929,3,True,race,0.11585502464458841,0.018471993304659363
diabetes_130us,A3,claude-sonnet-4-5-20250929,3,True,gender,0.018162185402558872,0.033150688577252965
diabetes_130us,A3,claude-sonnet-4-5-20250929,3,True,age,0.22387716214082076,0.08175558711731835
diabetes_130us,A3,claude-sonnet-4-5-20250929,4,True,race,0.18431510966195352,0.010192354322334762
diabetes_130us,A3,claude-sonnet-4-5-20250929,4,True,gender,0.01581642840318187,0.014203337555717928
diabetes_130us,A3,claude-sonnet-4-5-20250929,4,True,age,0.21335982464202297,0.029132074943059902
diabetes_130us,A3,claude-sonnet-4-5-20250929,5,True,race,0.1505458012110068,0.008115565203303112
diabetes_130us,A3,claude-sonnet-4-5-20250929,5,True,gender,0.01012520192348576,0.013353555972298049
diabetes_130us,A3,claude-sonnet-4-5-20250929,5,True,age,0.19323945451254942,0.029945272315760933
diabetes_130us,A3,claude-sonnet-4-5-20250929,6,True,race,0.18431510966195352,0.010192354322334762
diabetes_130us,A3,claude-sonnet-4-5-20250929,6,True,gender,0.01581642840318187,0.014203337555717928
diabetes_130us,A3,claude-sonnet-4-5-20250929,6,True,age,0.21335982464202297,0.029132074943059902
diabetes_130us,A3,claude-sonnet-4-5-20250929,7,True,race,0.18431510966195352,0.010192354322334762
diabetes_130us,A3,claude-sonnet-4-5-20250929,7,True,gender,0.01581642840318187,0.014203337555717928
diabetes_130us,A3,claude-sonnet-4-5-20250929,7,True,age,0.21335982464202297,0.029132074943059902
diabetes_130us,A3,claude-sonnet-4-5-20250929,8,True,race,0.18431510966195352,0.010192354322334762
diabetes_130us,A3,claude-sonnet-4-5-20250929,8,True,gender,0.01581642840318187,0.014203337555717928
diabetes_130us,A3,claude-sonnet-4-5-20250929,8,True,age,0.21335982464202297,0.029132074943059902
diabetes_130us,A3,claude-sonnet-4-5-20250929,9,True,race,0.20581160987739167,0.011257234031394656
diabetes_130us,A3,claude-sonnet-4-5-20250929,9,True,gender,0.015674847243894452,0.021712467553655922
diabetes_130us,A3,claude-sonnet-4-5-20250929,9,True,age,0.23162172881021859,0.02084172790544997
diabetes_130us,A3,claude-sonnet-4-5-20250929,10,True,race,0.11585502464458841,0.018471993304659363
diabetes_130us,A3,claude-sonnet-4-5-20250929,10,True,gender,0.018162185402558872,0.033150688577252965
diabetes_130us,A3,claude-sonnet-4-5-20250929,10,True,age,0.22387716214082076,0.08175558711731835
diabetes_130us,A3,gemini-flash,1,True,race,0.20824422583404623,0.0
diabetes_130us,A3,gemini-flash,1,True,gender,0.016949218913614228,0.0
diabetes_130us,A3,gemini-flash,1,True,age,0.16193495202235197,0.0
diabetes_130us,A3,gemini-flash,2,True,race,0.1751978447241368,0.002759441461126025
diabetes_130us,A3,gemini-flash,2,True,gender,0.019038428685873243,0.0003944147731708912
diabetes_130us,A3,gemini-flash,2,True,age,0.1773166239789683,0.022763970350954572
diabetes_130us,A3,gemini-flash,3,True,race,0.20824422583404623,0.0
diabetes_130us,A3,gemini-flash,3,True,gender,0.016949218913614228,0.0
diabetes_130us,A3,gemini-flash,3,True,age,0.16193495202235197,0.0
diabetes_130us,A3,gemini-flash,4,True,race,0.1751978447241368,0.002759441461126025
diabetes_130us,A3,gemini-flash,4,True,gender,0.019038428685873243,0.0003944147731708912
diabetes_130us,A3,gemini-flash,4,True,age,0.1773166239789683,0.022763970350954572
diabetes_130us,A3,gemini-flash,5,True,race,0.1751978447241368,0.002759441461126025
diabetes_130us,A3,gemini-flash,5,True,gender,0.019038428685873243,0.0003944147731708912
diabetes_130us,A3,gemini-flash,5,True,age,0.1773166239789683,0.022763970350954572
diabetes_130us,A3,gemini-flash,6,True,race,0.1751978447241368,0.002759441461126025
diabetes_130us,A3,gemini-flash,6,True,gender,0.019038428685873243,0.0003944147731708912
diabetes_130us,A3,gemini-flash,6,True,age,0.1773166239789683,0.022763970350954572
diabetes_130us,A3,gemini-flash,7,True,race,0.1751978447241368,0.002759441461126025
diabetes_130us,A3,gemini-flash,7,True,gender,0.019038428685873243,0.0003944147731708912
diabetes_130us,A3,gemini-flash,7,True,age,0.1773166239789683,0.022763970350954572
diabetes_130us,A3,gemini-flash,8,True,race,0.1751978447241368,0.002759441461126025
diabetes_130us,A3,gemini-flash,8,True,gender,0.019038428685873243,0.0003944147731708912
diabetes_130us,A3,gemini-flash,8,True,age,0.1773166239789683,0.022763970350954572
diabetes_130us,A3,gemini-flash,9,True,race,0.20824422583404623,0.0
diabetes_130us,A3,gemini-flash,9,True,gender,0.016949218913614228,0.0
diabetes_130us,A3,gemini-flash,9,True,age,0.16193495202235197,0.0
diabetes_130us,A3,gemini-flash,10,True,race,0.1751978447241368,0.002759441461126025
diabetes_130us,A3,gemini-flash,10,True,gender,0.019038428685873243,0.0003944147731708912
diabetes_130us,A3,gemini-flash,10,True,age,0.1773166239789683,0.022763970350954572
diabetes_130us,A4,claude-haiku-4-5-20251001,1,True,race,0.184042629027659,0.0015383586710947033
diabetes_130us,A4,claude-haiku-4-5-20251001,1,True,gender,0.013807455556076653,0.00016455950955844697
diabetes_130us,A4,claude-haiku-4-5-20251001,1,True,age,0.19269198777433827,0.0019207007739633318
diabetes_130us,A4,claude-haiku-4-5-20251001,2,True,race,0.20577212921096588,0.0015305905379663334
diabetes_130us,A4,claude-haiku-4-5-20251001,2,True,gender,0.01700412602437984,0.00016038841979586346
diabetes_130us,A4,claude-haiku-4-5-20251001,2,True,age,0.18360939627555273,0.001909046891837093
diabetes_130us,A4,claude-haiku-4-5-20251001,3,True,race,0.20577212921096588,0.0015305905379663334
diabetes_130us,A4,claude-haiku-4-5-20251001,3,True,gender,0.01700412602437984,0.00016038841979586346
diabetes_130us,A4,claude-haiku-4-5-20251001,3,True,age,0.18360939627555273,0.001909046891837093
diabetes_130us,A4,claude-haiku-4-5-20251001,4,True,race,0.20008961668499725,0.0015324622695417163
diabetes_130us,A4,claude-haiku-4-5-20251001,4,True,gender,0.009348006249224716,0.00011814864561753142
diabetes_130us,A4,claude-haiku-4-5-20251001,4,True,age,0.16996288323913433,0.0019179655380495001
diabetes_130us,A4,claude-haiku-4-5-20251001,5,True,race,0.20577212921096588,0.0015305905379663334
diabetes_130us,A4,claude-haiku-4-5-20251001,5,True,gender,0.01700412602437984,0.00016038841979586346
diabetes_130us,A4,claude-haiku-4-5-20251001,5,True,age,0.18360939627555273,0.001909046891837093
diabetes_130us,A4,claude-haiku-4-5-20251001,6,True,race,0.21081052181351578,0.001558571361681871
diabetes_130us,A4,claude-haiku-4-5-20251001,6,True,gender,0.008229745486416307,0.00014224566152068715
diabetes_130us,A4,claude-haiku-4-5-20251001,6,True,age,0.1713129613863349,0.0019112767987674562
diabetes_130us,A4,claude-haiku-4-5-20251001,7,True,race,0.16679820809508816,0.0016020992879961391
diabetes_130us,A4,claude-haiku-4-5-20251001,7,True,gender,0.01580667934043134,0.00014920084269660002
diabetes_130us,A4,claude-haiku-4-5-20251001,7,True,age,0.16245810511563896,0.0019001256277868472
diabetes_130us,A4,claude-haiku-4-5-20251001,8,True,race,0.18537669558841496,0.0015069590280433276
diabetes_130us,A4,claude-haiku-4-5-20251001,8,True,gender,0.010903424198819067,0.00020833278781508388
diabetes_130us,A4,claude-haiku-4-5-20251001,8,True,age,0.1739047993084475,0.001905701724657996
diabetes_130us,A4,claude-haiku-4-5-20251001,9,True,race,0.18092386655260917,0.0025710703859253784
diabetes_130us,A4,claude-haiku-4-5-20251001,9,True,gender,0.016294288380731103,3.706711285546411e-05
diabetes_130us,A4,claude-haiku-4-5-20251001,9,True,age,0.16766474506444473,0.001992337056014471
diabetes_130us,A4,claude-haiku-4-5-20251001,10,True,race,0.16679820809508816,0.0016020992879961391
diabetes_130us,A4,claude-haiku-4-5-20251001,10,True,gender,0.01580667934043134,0.00014920084269660002
diabetes_130us,A4,claude-haiku-4-5-20251001,10,True,age,0.16245810511563896,0.0019001256277868472
diabetes_130us,A4,claude-sonnet-4-5-20250929,1,True,race,0.1573969408122532,0.00781295117932068
diabetes_130us,A4,claude-sonnet-4-5-20250929,1,True,gender,0.014438450208406617,0.002131322864577087
diabetes_130us,A4,claude-sonnet-4-5-20250929,1,True,age,0.1952194082380726,0.0037048602782115206
diabetes_130us,A4,claude-sonnet-4-5-20250929,2,True,race,0.12713991545605552,0.0014877273540015706
diabetes_130us,A4,claude-sonnet-4-5-20250929,2,True,gender,0.019091133238872238,0.0037484287738522282
diabetes_130us,A4,claude-sonnet-4-5-20250929,2,True,age,0.15390048157891356,0.0058929816699494425
diabetes_130us,A4,claude-sonnet-4-5-20250929,3,True,race,0.19245384384230313,0.046628089030042355
diabetes_130us,A4,claude-sonnet-4-5-20250929,3,True,gender,0.02745588668930432,0.016634701800250215
diabetes_130us,A4,claude-sonnet-4-5-20250929,3,True,age,0.22019968966815218,0.023079663109665038
diabetes_130us,A4,claude-sonnet-4-5-20250929,4,True,race,0.17518534359851723,0.003564318272390986
diabetes_130us,A4,claude-sonnet-4-5-20250929,4,True,gender,0.011120306124974166,0.008810757928251572
diabetes_130us,A4,claude-sonnet-4-5-20250929,4,True,age,0.17324380847512733,0.014610414769958866
diabetes_130us,A4,claude-sonnet-4-5-20250929,5,True,race,0.18283585889445597,0.0006753271214043882
diabetes_130us,A4,claude-sonnet-4-5-20250929,5,True,gender,0.017649293166582924,0.000696563564265023
diabetes_130us,A4,claude-sonnet-4-5-20250929,5,True,age,0.18185879693123552,0.002090832527633469
diabetes_130us,A4,claude-sonnet-4-5-20250929,6,True,race,0.1921132225345228,0.0015560876092373058
diabetes_130us,A4,claude-sonnet-4-5-20250929,6,True,gender,0.013178656844380687,0.00010847988123296059
diabetes_130us,A4,claude-sonnet-4-5-20250929,6,True,age,0.17919986985892278,0.001921309355703005
diabetes_130us,A4,claude-sonnet-4-5-20250929,7,True,race,0.1625441667809685,0.0014292005037596146
diabetes_130us,A4,claude-sonnet-4-5-20250929,7,True,gender,0.015040024954145026,0.003977493607579523
diabetes_130us,A4,claude-sonnet-4-5-20250929,7,True,age,0.17359132080131734,0.006966604234680962
diabetes_130us,A4,claude-sonnet-4-5-20250929,8,True,race,0.1625441667809685,0.0014292005037596146
diabetes_130us,A4,claude-sonnet-4-5-20250929,8,True,gender,0.015040024954145026,0.003977493607579523
diabetes_130us,A4,claude-sonnet-4-5-20250929,8,True,age,0.17359132080131734,0.006966604234680962
diabetes_130us,A4,claude-sonnet-4-5-20250929,9,True,race,0.1972279929936045,0.007832154434466295
diabetes_130us,A4,claude-sonnet-4-5-20250929,9,True,gender,0.010523099533008451,0.0021342151496763708
diabetes_130us,A4,claude-sonnet-4-5-20250929,9,True,age,0.1895218027863963,0.0037176915966467047
diabetes_130us,A4,claude-sonnet-4-5-20250929,10,True,race,0.1506084142259282,0.0015604389194372806
diabetes_130us,A4,claude-sonnet-4-5-20250929,10,True,gender,0.008458873544264556,0.0001000049495796615
diabetes_130us,A4,claude-sonnet-4-5-20250929,10,True,age,0.17853569387572543,0.0019201947907004798
diabetes_130us,A4,gemini-flash,1,True,race,0.19131380096948958,3.4324084468804854e-05
diabetes_130us,A4,gemini-flash,1,True,gender,0.012106304402891954,3.509449191950582e-05
diabetes_130us,A4,gemini-flash,1,True,age,0.16717274507893498,1.8398019655283242e-05
diabetes_130us,A4,gemini-flash,2,True,race,0.14967971558195026,0.00020657134619573702
diabetes_130us,A4,gemini-flash,2,True,gender,0.016316649205821876,8.966513208209921e-05
diabetes_130us,A4,gemini-flash,2,True,age,0.18391243737851226,0.00019468842028632543
diabetes_130us,A4,gemini-flash,3,True,race,0.25926972585441377,0.0009184402075737277
diabetes_130us,A4,gemini-flash,3,True,gender,0.014191556326281551,3.509449191950582e-05
diabetes_130us,A4,gemini-flash,3,True,age,0.19232645998528308,0.0018025327544575693
diabetes_130us,A4,gemini-flash,4,True,race,0.14967971558195026,0.00020657134619573702
diabetes_130us,A4,gemini-flash,4,True,gender,0.016316649205821876,8.966513208209921e-05
diabetes_130us,A4,gemini-flash,4,True,age,0.18391243737851226,0.00019468842028632543
diabetes_130us,A4,gemini-flash,5,True,race,0.17284176582742528,0.010143977864520756
diabetes_130us,A4,gemini-flash,5,True,gender,0.018366215539130093,0.014267699833690821
diabetes_130us,A4,gemini-flash,5,True,age,0.22842846337348,0.02898338668126809
diabetes_130us,A4,gemini-flash,6,True,race,0.19131380096948958,3.4324084468804854e-05
diabetes_130us,A4,gemini-flash,6,True,gender,0.012106304402891954,3.509449191950582e-05
diabetes_130us,A4,gemini-flash,6,True,age,0.16717274507893498,1.8398019655283242e-05
diabetes_130us,A4,gemini-flash,7,True,race,0.14735772029991423,0.0030312321369138262
diabetes_130us,A4,gemini-flash,7,True,gender,0.017479401359187463,0.0042592993425249895
diabetes_130us,A4,gemini-flash,7,True,age,0.16360683739371118,0.00870706817123936
diabetes_130us,A4,gemini-flash,8,True,race,0.14967971558195026,0.00020657134619573702
diabetes_130us,A4,gemini-flash,8,True,gender,0.016316649205821876,8.966513208209921e-05
diabetes_130us,A4,gemini-flash,8,True,age,0.18391243737851226,0.00019468842028632543
diabetes_130us,A4,gemini-flash,9,True,race,0.14967971558195026,0.00020657134619573702
diabetes_130us,A4,gemini-flash,9,True,gender,0.016316649205821876,8.966513208209921e-05
diabetes_130us,A4,gemini-flash,9,True,age,0.18391243737851226,0.00019468842028632543
diabetes_130us,A4,gemini-flash,10,True,race,0.14735772029991423,0.0030312321369138262
diabetes_130us,A4,gemini-flash,10,True,gender,0.017479401359187463,0.0042592993425249895
diabetes_130us,A4,gemini-flash,10,True,age,0.16360683739371118,0.00870706817123936
diabetes_130us,A5,claude-haiku-4-5-20251001,1,True,race,0.20073373660841576,0.00161121858763391
diabetes_130us,A5,claude-haiku-4-5-20251001,1,True,gender,0.015989770669807335,0.00018413534690313446
diabetes_130us,A5,claude-haiku-4-5-20251001,1,True,age,0.17502780043768262,0.0018521826431413826
diabetes_130us,A5,claude-haiku-4-5-20251001,2,True,race,0.18462564666585202,0.02198669918756249
diabetes_130us,A5,claude-haiku-4-5-20251001,2,True,gender,0.011626144772403313,0.0008387014959806301
diabetes_130us,A5,claude-haiku-4-5-20251001,2,True,age,0.1872364461285545,0.002049380519400811
diabetes_130us,A5,claude-haiku-4-5-20251001,3,True,race,0.1977862572720699,0.0221431427950739
diabetes_130us,A5,claude-haiku-4-5-20251001,3,True,gender,0.0005873698399433414,0.0040390436631438245
diabetes_130us,A5,claude-haiku-4-5-20251001,3,True,age,0.22746919956428657,0.023231711092539954
diabetes_130us,A5,claude-haiku-4-5-20251001,4,True,race,0.14414946292063535,0.02198669918756248
diabetes_130us,A5,claude-haiku-4-5-20251001,4,True,gender,0.012271107869156972,0.0008603818673409854
diabetes_130us,A5,claude-haiku-4-5-20251001,4,True,age,0.2005037178075978,0.002045649632545809
diabetes_130us,A5,claude-haiku-4-5-20251001,5,True,race,0.20577212921096588,0.0015305905379663334
diabetes_130us,A5,claude-haiku-4-5-20251001,5,True,gender,0.01700412602437984,0.00016038841979586346
diabetes_130us,A5,claude-haiku-4-5-20251001,5,True,age,0.18360939627555273,0.001909046891837093
diabetes_130us,A5,claude-haiku-4-5-20251001,6,True,race,0.16551081510448484,0.0016055223000377076
diabetes_130us,A5,claude-haiku-4-5-20251001,6,True,gender,0.012042840986290493,0.000143505920007961
diabetes_130us,A5,claude-haiku-4-5-20251001,6,True,age,0.1823831906649901,0.0019128954485201177
diabetes_130us,A5,claude-haiku-4-5-20251001,7,True,race,0.1463348812578924,0.0015498676924717023
diabetes_130us,A5,claude-haiku-4-5-20251001,7,True,gender,0.011911025449952373,0.000157608203306668
diabetes_130us,A5,claude-haiku-4-5-20251001,7,True,age,0.17836200147973713,0.0019135065421009997
diabetes_130us,A5,claude-haiku-4-5-20251001,8,True,race,0.20008961668499725,0.0015324622695417163
diabetes_130us,A5,claude-haiku-4-5-20251001,8,True,gender,0.009348006249224716,0.00011814864561753142
diabetes_130us,A5,claude-haiku-4-5-20251001,8,True,age,0.16996288323913433,0.0019179655380495001
diabetes_130us,A5,claude-haiku-4-5-20251001,9,True,race,0.20577212921096588,0.0015305905379663334
diabetes_130us,A5,claude-haiku-4-5-20251001,9,True,gender,0.01700412602437984,0.00016038841979586346
diabetes_130us,A5,claude-haiku-4-5-20251001,9,True,age,0.18360939627555273,0.001909046891837093
diabetes_130us,A5,claude-haiku-4-5-20251001,10,True,race,0.17553158988146145,0.00152623897712494
diabetes_130us,A5,claude-haiku-4-5-20251001,10,True,gender,0.01212423256312345,0.00016886444208431958
diabetes_130us,A5,claude-haiku-4-5-20251001,10,True,age,0.20165684968349362,0.0019101618657529963
diabetes_130us,A5,claude-sonnet-4-5-20250929,1,True,race,0.1506084142259282,0.0015604389194372806
diabetes_130us,A5,claude-sonnet-4-5-20250929,1,True,gender,0.008458873544264556,0.0001000049495796615
diabetes_130us,A5,claude-sonnet-4-5-20250929,1,True,age,0.17853569387572543,0.0019201947907004798
diabetes_130us,A5,claude-sonnet-4-5-20250929,2,True,race,0.1506084142259282,0.0015604389194372806
diabetes_130us,A5,claude-sonnet-4-5-20250929,2,True,gender,0.008458873544264556,0.0001000049495796615
diabetes_130us,A5,claude-sonnet-4-5-20250929,2,True,age,0.17853569387572543,0.0019201947907004798
diabetes_130us,A5,claude-sonnet-4-5-20250929,3,True,race,0.20824422583404623,0.0
diabetes_130us,A5,claude-sonnet-4-5-20250929,3,True,gender,0.016949218913614228,0.0
diabetes_130us,A5,claude-sonnet-4-5-20250929,3,True,age,0.16193495202235197,0.0
diabetes_130us,A5,claude-sonnet-4-5-20250929,4,True,race,0.1506084142259282,0.0015604389194372806
diabetes_130us,A5,claude-sonnet-4-5-20250929,4,True,gender,0.008458873544264556,0.0001000049495796615
diabetes_130us,A5,claude-sonnet-4-5-20250929,4,True,age,0.17853569387572543,0.0019201947907004798
diabetes_130us,A5,claude-sonnet-4-5-20250929,5,True,race,0.1506084142259282,0.0015604389194372806
diabetes_130us,A5,claude-sonnet-4-5-20250929,5,True,gender,0.008458873544264556,0.0001000049495796615
diabetes_130us,A5,claude-sonnet-4-5-20250929,5,True,age,0.17853569387572543,0.0019201947907004798
diabetes_130us,A5,claude-sonnet-4-5-20250929,6,True,race,0.1753288025407974,0.003056789361670178
diabetes_130us,A5,claude-sonnet-4-5-20250929,6,True,gender,0.012525448975123754,0.0018171476827503127
diabetes_130us,A5,claude-sonnet-4-5-20250929,6,True,age,0.17982356147206668,0.0023728598453300652
diabetes_130us,A5,claude-sonnet-4-5-20250929,7,True,race,0.15652368731923905,3.954504998568507e-05
diabetes_130us,A5,claude-sonnet-4-5-20250929,7,True,gender,0.014351013822559211,2.0364721447377086e-05
diabetes_130us,A5,claude-sonnet-4-5-20250929,7,True,age,0.18566321187228596,5.144810633588156e-05
diabetes_130us,A5,claude-sonnet-4-5-20250929,8,True,race,0.15652368731923905,3.954504998568507e-05
diabetes_130us,A5,claude-sonnet-4-5-20250929,8,True,gender,0.014351013822559211,2.0364721447377086e-05
diabetes_130us,A5,claude-sonnet-4-5-20250929,8,True,age,0.18566321187228596,5.144810633588156e-05
diabetes_130us,A5,claude-sonnet-4-5-20250929,9,True,race,0.1991450771925537,0.0075866152642751405
diabetes_130us,A5,claude-sonnet-4-5-20250929,9,True,gender,0.015455870111546366,0.003008922035903399
diabetes_130us,A5,claude-sonnet-4-5-20250929,9,True,age,0.17770759739462794,0.004072694966688555
diabetes_130us,A5,claude-sonnet-4-5-20250929,10,True,race,0.19010448490773557,0.0015734938076847295
diabetes_130us,A5,claude-sonnet-4-5-20250929,10,True,gender,0.01362060066358306,0.00011125871126025421
diabetes_130us,A5,claude-sonnet-4-5-20250929,10,True,age,0.15874536876287815,0.0019168508503965725
diabetes_130us,A5,gemini-flash,1,True,race,0.14735772029991423,0.0030312321369138262
diabetes_130us,A5,gemini-flash,1,True,gender,0.017479401359187463,0.0042592993425249895
diabetes_130us,A5,gemini-flash,1,True,age,0.16360683739371118,0.00870706817123936
diabetes_130us,A5,gemini-flash,2,True,race,0.14735772029991423,0.0030312321369138262
diabetes_130us,A5,gemini-flash,2,True,gender,0.017479401359187463,0.0042592993425249895
diabetes_130us,A5,gemini-flash,2,True,age,0.16360683739371118,0.00870706817123936
diabetes_130us,A5,gemini-flash,3,True,race,0.14735772029991423,0.0030312321369138262
diabetes_130us,A5,gemini-flash,3,True,gender,0.017479401359187463,0.0042592993425249895
diabetes_130us,A5,gemini-flash,3,True,age,0.16360683739371118,0.00870706817123936
diabetes_130us,A5,gemini-flash,4,True,race,0.20391105544014032,0.0037746180629136894
diabetes_130us,A5,gemini-flash,4,True,gender,0.01205499118900899,0.004012042105725326
diabetes_130us,A5,gemini-flash,4,True,age,0.19650694105535382,0.008486407151835997
diabetes_130us,A5,gemini-flash,5,True,race,0.19155821011039142,3.316837189495025e-05
diabetes_130us,A5,gemini-flash,5,True,gender,0.015144542969049324,3.5094491919478065e-05
diabetes_130us,A5,gemini-flash,5,True,age,0.1891510313324144,4.599747060995865e-05
diabetes_130us,A5,gemini-flash,6,True,race,0.19769152724451433,0.0031356786357927355
diabetes_130us,A5,gemini-flash,6,True,gender,0.017553225708022646,0.0041860580204463186
diabetes_130us,A5,gemini-flash,6,True,age,0.1562703016662761,0.00861065085550674
diabetes_130us,A5,gemini-flash,7,True,race,0.14735772029991423,0.0030312321369138262
diabetes_130us,A5,gemini-flash,7,True,gender,0.017479401359187463,0.0042592993425249895
diabetes_130us,A5,gemini-flash,7,True,age,0.16360683739371118,0.00870706817123936
diabetes_130us,A5,gemini-flash,8,True,race,0.20391105544014032,0.0037746180629136894
diabetes_130us,A5,gemini-flash,8,True,gender,0.01205499118900899,0.004012042105725326
diabetes_130us,A5,gemini-flash,8,True,age,0.19650694105535382,0.008486407151835997
diabetes_130us,A5,gemini-flash,9,True,race,0.14735772029991423,0.0030312321369138262
diabetes_130us,A5,gemini-flash,9,True,gender,0.017479401359187463,0.0042592993425249895
diabetes_130us,A5,gemini-flash,9,True,age,0.16360683739371118,0.00870706817123936
diabetes_130us,A5,gemini-flash,10,True,race,0.14735772029991423,0.0030312321369138262
diabetes_130us,A5,gemini-flash,10,True,gender,0.017479401359187463,0.0042592993425249895
diabetes_130us,A5,gemini-flash,10,True,age,0.16360683739371118,0.00870706817123936
nyc_tlc_yellow,A2,claude-haiku-4-5-20251001,1,True,payment_type,0.3218211880825018,0.23612559370072916
nyc_tlc_yellow,A2,claude-haiku-4-5-20251001,1,True,PULocationID_band,0.10497119655411236,0.042385339492044996
nyc_tlc_yellow,A2,claude-haiku-4-5-20251001,3,True,payment_type,0.3218211880825018,0.23612559370072916
nyc_tlc_yellow,A2,claude-haiku-4-5-20251001,3,True,PULocationID_band,0.10497119655411236,0.042385339492044996
nyc_tlc_yellow,A2,claude-haiku-4-5-20251001,5,True,payment_type,0.3218211880825018,0.23612559370072916
nyc_tlc_yellow,A2,claude-haiku-4-5-20251001,5,True,PULocationID_band,0.10497119655411236,0.042385339492044996
nyc_tlc_yellow,A2,claude-haiku-4-5-20251001,6,True,payment_type,0.3667573516461036,0.23611069932943532
nyc_tlc_yellow,A2,claude-haiku-4-5-20251001,6,True,PULocationID_band,0.11622542465993357,0.04288204140008217
nyc_tlc_yellow,A2,claude-haiku-4-5-20251001,9,True,payment_type,0.36009677776804766,0.23633032900147508
nyc_tlc_yellow,A2,claude-haiku-4-5-20251001,9,True,PULocationID_band,0.12909060610427797,0.028875479769634366
nyc_tlc_yellow,A2,claude-haiku-4-5-20251001,10,True,payment_type,0.36009677776804766,0.23633032900147508
nyc_tlc_yellow,A2,claude-haiku-4-5-20251001,10,True,PULocationID_band,0.12909060610427797,0.028875479769634366
nyc_tlc_yellow,A2,claude-sonnet-4-5-20250929,1,True,payment_type,0.3218211880825018,0.23612559370072916
nyc_tlc_yellow,A2,claude-sonnet-4-5-20250929,1,True,PULocationID_band,0.10497119655411236,0.042385339492044996
nyc_tlc_yellow,A2,claude-sonnet-4-5-20250929,2,True,payment_type,0.3244257936453633,0.23735249805600353
nyc_tlc_yellow,A2,claude-sonnet-4-5-20250929,2,True,PULocationID_band,0.09653106676018941,0.042832612976893045
nyc_tlc_yellow,A2,claude-sonnet-4-5-20250929,3,True,payment_type,0.3667573516461036,0.23611069932943532
nyc_tlc_yellow,A2,claude-sonnet-4-5-20250929,3,True,PULocationID_band,0.11622542465993357,0.04288204140008217
nyc_tlc_yellow,A2,claude-sonnet-4-5-20250929,4,True,payment_type,0.3218211880825018,0.23612559370072916
nyc_tlc_yellow,A2,claude-sonnet-4-5-20250929,4,True,PULocationID_band,0.10497119655411236,0.042385339492044996
nyc_tlc_yellow,A2,claude-sonnet-4-5-20250929,6,True,payment_type,0.3667573516461036,0.23611069932943532
nyc_tlc_yellow,A2,claude-sonnet-4-5-20250929,6,True,PULocationID_band,0.11622542465993357,0.04288204140008217
