corpus,condition,model,seed,n_rules,n_executable,set_retention,set_retention_ex_typemismatch,n_typemismatch,inert_rate,product_of_rule_retentions,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,independence_ratio
diabetes_130us,A5,claude-sonnet-4-5-20250929,10,49,49,0.956861926227998,0.956861926227998,0,0.9183673469387755,0.9550124398863917,0,11,0,0,0,0,0,0,0,0,1.0019366096862847
diabetes_130us,A5,claude-haiku-4-5-20251001,1,21,21,0.9538280127252404,0.9538280127252404,0,0.8095238095238095,0.9521261373501138,0,0,0,0,0,0,0,0,1,1,1.0017874473857669
diabetes_130us,A5,claude-haiku-4-5-20251001,2,34,34,0.9357105130630243,0.9357105130630243,0,0.8823529411764706,0.9340691795512004,0,2,0,0,0,0,0,0,2,2,1.0017571862424715
diabetes_130us,A5,claude-haiku-4-5-20251001,3,47,47,0.23802095488435507,0.23802095488435507,0,0.723404255319149,0.2611457391534665,0,1,0,1,0,0,0,0,4,2,0.9114487399102392
diabetes_130us,A5,claude-haiku-4-5-20251001,4,45,45,0.935403436797563,0.935403436797563,0,0.7555555555555555,0.9336300952827493,0,0,0,0,0,0,0,0,2,2,1.001899404832571
diabetes_130us,A5,claude-haiku-4-5-20251001,5,44,44,0.9567882279242873,0.9567882279242873,0,0.7727272727272727,0.9549420599712287,0,0,0,0,0,0,0,0,1,1,1.0019332774525758
diabetes_130us,A5,claude-haiku-4-5-20251001,6,44,44,0.9565548499625367,0.9565548499625367,0,0.7272727272727273,0.9547159621318264,0,0,0,0,0,0,0,0,0,0,1.0019261098626697
diabetes_130us,A5,claude-haiku-4-5-20251001,7,38,38,0.9568496431773795,0.9568496431773795,0,0.8421052631578947,0.9550007102848093,0,0,0,0,0,0,0,0,1,1,1.001936053944943
diabetes_130us,A5,claude-haiku-4-5-20251001,8,34,34,0.9568987753798534,0.9568987753798534,0,0.8823529411764706,0.9550476334462342,0,2,0,0,0,0,0,0,1,1,1.0019382718398446
diabetes_130us,A5,claude-haiku-4-5-20251001,9,44,44,0.9567882279242873,0.9567882279242873,0,0.7727272727272727,0.9549420599712287,0,0,0,0,0,0,0,0,1,1,1.0019332774525758
diabetes_130us,A5,claude-haiku-4-5-20251001,10,42,42,0.9568250770761426,0.9568250770761426,0,0.7857142857142857,0.9551063026380874,0,0,0,0,0,0,0,0,1,1,1.0017995634970764
nyc_tlc_yellow,A2,claude-sonnet-4-5-20250929,1,24,24,0.70755375,0.70755375,0,0.25,0.18248240201244226,0,2,0,0,0,0,0,0,2,3,3.8773807347831633
nyc_tlc_yellow,A2,claude-sonnet-4-5-20250929,2,27,27,0.699555,0.699555,0,0.18518518518518517,0.17632309313181868,0,2,0,0,0,0,0,0,2,3,3.9674610260892744
nyc_tlc_yellow,A2,claude-sonnet-4-5-20250929,3,25,25,0.7126625,0.7126625,0,0.32,0.1833398713028083,0,2,0,0,0,0,0,0,2,1,3.8871113791879477
nyc_tlc_yellow,A2,claude-sonnet-4-5-20250929,4,24,24,0.70755375,0.70755375,0,0.25,0.1824824020124423,0,2,0,0,0,0,0,0,2,3,3.8773807347831624
nyc_tlc_yellow,A2,claude-sonnet-4-5-20250929,5,27,27,0.1205,0.1205,0,0.37037037037037035,0.06752145512675888,0,2,0,1,0,0,0,0,2,1,1.7846179377174831
nyc_tlc_yellow,A2,claude-sonnet-4-5-20250929,6,25,25,0.7126625,0.7126625,0,0.28,0.1825730522910843,0,2,0,0,0,0,0,0,2,1,3.903437506559131
nyc_tlc_yellow,A2,claude-sonnet-4-5-20250929,7,23,23,0.70755375,0.70755375,0,0.17391304347826086,0.18183367707328804,0,2,0,0,0,0,0,0,2,3,3.8912140005551366
nyc_tlc_yellow,A2,claude-sonnet-4-5-20250929,8,24,24,0.7126625,0.7126625,0,0.3333333333333333,0.18375861123816728,0,2,0,0,0,0,0,0,2,1,3.878253624132623
nyc_tlc_yellow,A2,claude-sonnet-4-5-20250929,9,28,28,0.70452875,0.70452875,0,0.35714285714285715,0.17892911618398397,0,2,0,0,0,0,0,0,2,1,3.9374740401420634
nyc_tlc_yellow,A2,claude-sonnet-4-5-20250929,10,26,26,0.70429875,0.70429875,0,0.3076923076923077,0.17818946425782414,0,2,0,0,0,0,0,0,2,1,3.9525274568475215
nyc_tlc_yellow,A2,claude-haiku-4-5-20251001,1,19,19,0.7075525,0.7075525,0,0.05263157894736842,0.18195387556730372,0,0,0,0,0,0,0,0,3,3,3.8886365997644297
nyc_tlc_yellow,A2,claude-haiku-4-5-20251001,2,19,19,0.0343975,0.0343975,0,0.05263157894736842,0.0015848728641222937,0,4,0,2,0,0,0,0,2,3,21.703633634392126
nyc_tlc_yellow,A2,claude-haiku-4-5-20251001,3,19,19,0.70755375,0.70755375,0,0.05263157894736842,0.18195418626125845,0,1,0,0,0,0,0,0,3,3,3.8886368296251272
nyc_tlc_yellow,A2,claude-haiku-4-5-20251001,4,19,19,0.00013875,0.00013875,0,0.05263157894736842,0.001513912690247857,0,3,0,2,0,0,0,0,3,3,0.0916499352266371
nyc_tlc_yellow,A2,claude-haiku-4-5-20251001,5,19,19,0.70755375,0.70755375,0,0.05263157894736842,0.18206998405105734,0,1,0,0,0,0,0,0,3,3,3.886163629264573
nyc_tlc_yellow,A2,claude-haiku-4-5-20251001,6,19,19,0.71266125,0.71266125,0,0.15789473684210525,0.18334299592391523,0,1,0,0,0,0,0,0,3,1,3.887038315310089
nyc_tlc_yellow,A2,claude-haiku-4-5-20251001,7,19,19,0.00019125,0.00019125,0,0.05263157894736842,0.004470750590887549,0,3,0,1,0,0,0,0,3,3,0.04277805171905874
nyc_tlc_yellow,A2,claude-haiku-4-5-20251001,8,19,19,0.03445,0.03445,0,0.05263157894736842,0.005095215986503984,0,1,0,1,0,0,0,0,2,3,6.761244290968207
nyc_tlc_yellow,A2,claude-haiku-4-5-20251001,9,19,19,0.746965,0.746965,0,0.15789473684210525,0.19181458282166797,0,0,0,0,0,0,0,0,2,1,3.894203396904714
nyc_tlc_yellow,A2,claude-haiku-4-5-20251001,10,19,19,0.746965,0.746965,0,0.15789473684210525,0.1919366558841149,0,1,0,0,0,0,0,0,2,1,3.8917266561682364
nyc_tlc_yellow,A3,claude-sonnet-4-5-20250929,1,26,26,0.75002625,0.75002625,0,0.4230769230769231,0.25517537569570276,0,2,0,0,0,0,0,0,0,0,2.93925794350317
nyc_tlc_yellow,A3,claude-sonnet-4-5-20250929,2,25,25,0.75002625,0.75002625,0,0.44,0.25608415433841125,0,2,0,0,0,0,0,0,0,0,2.928827251876162
nyc_tlc_yellow,A3,claude-sonnet-4-5-20250929,3,25,25,0.75002625,0.75002625,0,0.4,0.25517537569570276,0,2,0,0,0,0,0,0,0,0,2.93925794350317
nyc_tlc_yellow,A3,claude-sonnet-4-5-20250929,4,25,25,0.74696625,0.74696625,0,0.4,0.25415232342023825,0,2,0,0,0,0,0,0,1,0,2.939049464304519
nyc_tlc_yellow,A3,claude-sonnet-4-5-20250929,5,26,26,0.75002625,0.75002625,0,0.4230769230769231,0.25517537569570276,0,2,0,0,0,0,0,0,0,0,2.93925794350317
nyc_tlc_yellow,A3,claude-sonnet-4-5-20250929,6,23,23,0.73878,0.73878,0,0.30434782608695654,0.189415839344199,0,2,0,0,0,0,0,0,1,0,3.9003074006789795
nyc_tlc_yellow,A3,claude-sonnet-4-5-20250929,7,25,25,0.74696625,0.74696625,0,0.36,0.2530893313275331,0,2,0,0,0,0,0,0,1,0,2.951393668322277
nyc_tlc_yellow,A3,claude-sonnet-4-5-20250929,8,24,24,0.75002625,0.75002625,0,0.4166666666666667,0.25608415433841125,0,2,0,0,0,0,0,0,0,0,2.928827251876162
nyc_tlc_yellow,A3,claude-sonnet-4-5-20250929,9,29,29,0.7417475,0.7417475,0,0.41379310344827586,0.2471153672810041,0,2,0,0,0,0,0,0,0,0,3.001624335068289
nyc_tlc_yellow,A3,claude-sonnet-4-5-20250929,10,25,25,0.75002625,0.75002625,0,0.4,0.25517537569570276,0,2,0,0,0,0,0,0,0,0,2.93925794350317
nyc_tlc_yellow,A3,claude-haiku-4-5-20251001,1,18,18,0.74696625,0.74696625,0,0.1111111111111111,0.24940523067150938,0,2,0,0,0,0,0,0,1,0,2.99499031351041
nyc_tlc_yellow,A3,claude-haiku-4-5-20251001,2,18,18,0.74696625,0.74696625,0,0.1111111111111111,0.24940523067150938,0,2,0,0,0,0,0,0,1,0,2.99499031351041
nyc_tlc_yellow,A3,claude-haiku-4-5-20251001,3,17,17,0.74696625,0.74696625,0,0.11764705882352941,0.2502934595862159,0,2,0,0,0,0,0,0,1,0,2.984361841635341
nyc_tlc_yellow,A3,claude-haiku-4-5-20251001,4,19,19,0.74696625,0.74696625,0,0.21052631578947367,0.25045274929543754,0,2,0,0,0,0,0,0,1,0,2.982463766524153
nyc_tlc_yellow,A3,claude-haiku-4-5-20251001,5,17,17,0.74696625,0.74696625,0,0.11764705882352941,0.2502934595862159,0,2,0,0,0,0,0,0,1,0,2.984361841635341
nyc_tlc_yellow,A3,claude-haiku-4-5-20251001,6,18,18,0.74696625,0.74696625,0,0.1111111111111111,0.24940523067150938,0,2,0,0,0,0,0,0,1,0,2.99499031351041
nyc_tlc_yellow,A3,claude-haiku-4-5-20251001,7,18,18,0.74696625,0.74696625,0,0.1111111111111111,0.24940523067150938,0,2,0,0,0,0,0,0,1,0,2.99499031351041
nyc_tlc_yellow,A3,claude-haiku-4-5-20251001,8,19,19,0.74183625,0.74183625,0,0.10526315789473684,0.2487133472227654,0,2,0,0,0,0,0,0,1,2,2.982695775211286
nyc_tlc_yellow,A3,claude-haiku-4-5-20251001,9,19,19,0.74183625,0.74183625,0,0.10526315789473684,0.2487133472227654,0,2,0,0,0,0,0,0,1,2,2.982695775211286
nyc_tlc_yellow,A3,claude-haiku-4-5-20251001,10,18,18,0.74696625,0.74696625,0,0.1111111111111111,0.24940523067150938,0,2,0,0,0,0,0,0,1,0,2.99499031351041
nyc_tlc_yellow,A4,claude-sonnet-4-5-20250929,1,21,19,0.76327,0.76327,0,0.42105263157894735,0.2632686906201029,0,0,0,0,0,2,2,0,2,0,2.899205363927607
nyc_tlc_yellow,A4,claude-sonnet-4-5-20250929,2,34,34,0.7535275,0.7535275,0,0.6470588235294118,0.26093886320379583,0,0,0,0,0,0,0,0,1,0,2.887754973514572
nyc_tlc_yellow,A4,claude-sonnet-4-5-20250929,3,21,19,0.75046625,0.75046625,0,0.3684210526315789,0.259893353619491,0,0,0,0,0,2,2,0,2,0,2.8875930821176565
nyc_tlc_yellow,A4,claude-sonnet-4-5-20250929,4,33,33,0.7504675,0.7504675,0,0.6666666666666666,0.2598930287491442,0,0,0,0,0,0,0,0,2,0,2.8876015013252685
nyc_tlc_yellow,A4,claude-sonnet-4-5-20250929,5,25,23,0.746965,0.746965,0,0.391304347826087,0.2545955416068822,0,0,0,0,0,2,2,0,2,0,2.933928046365318
nyc_tlc_yellow,A4,claude-sonnet-4-5-20250929,6,24,22,0.75974125,0.75974125,0,0.45454545454545453,0.33816781563337284,0,1,0,0,0,2,2,0,2,1,2.246639729972645
nyc_tlc_yellow,A4,claude-sonnet-4-5-20250929,7,34,34,0.7504675,0.7504675,0,0.6764705882352942,0.2598936784865891,0,0,0,0,0,0,0,0,2,0,2.88759428228542
nyc_tlc_yellow,A4,claude-sonnet-4-5-20250929,8,24,24,0.74696375,0.74696375,2,0.4583333333333333,0.43561773408670756,0,0,0,0,0,2,0,0,2,0,1.7147230049438726
nyc_tlc_yellow,A4,claude-sonnet-4-5-20250929,9,25,23,0.74696375,0.74696375,0,0.34782608695652173,0.254026918010955,0,0,0,0,0,2,2,0,2,0,2.940490542690389
nyc_tlc_yellow,A4,claude-sonnet-4-5-20250929,10,24,22,0.75974,0.75974,0,0.36363636363636365,0.2574452775891919,0,0,0,0,0,2,2,0,2,0,2.9510737470676194
nyc_tlc_yellow,A4,claude-haiku-4-5-20251001,1,18,18,0.7135725,0.7135725,0,0.05555555555555555,0.1815166969426892,0,0,0,0,0,0,0,0,3,1,3.931167281130608
nyc_tlc_yellow,A4,claude-haiku-4-5-20251001,2,18,18,0.72197625,0.72197625,0,0.1111111111111111,0.18665315854952386,0,0,0,0,0,0,0,0,3,1,3.8680098189093393
nyc_tlc_yellow,A4,claude-haiku-4-5-20251001,3,19,19,0.7045325,0.7045325,0,0.05263157894736842,0.17940868474192348,0,0,0,0,0,0,0,0,3,1,3.9269698733562355
nyc_tlc_yellow,A4,claude-haiku-4-5-20251001,4,16,16,0.7097225,0.7097225,0,0.0,0.23808423050966426,0,0,0,0,0,0,0,0,3,1,2.980972315893014
nyc_tlc_yellow,A4,claude-haiku-4-5-20251001,5,17,17,0.7097225,0.7097225,0,0.0,0.18234237683376261,0,0,0,0,0,0,0,0,3,1,3.8922521046604426
nyc_tlc_yellow,A4,claude-haiku-4-5-20251001,6,17,17,0.72197625,0.72197625,0,0.11764705882352941,0.18743711427999996,0,0,0,0,0,0,0,0,3,1,3.851831867841751
nyc_tlc_yellow,A4,claude-haiku-4-5-20251001,7,16,16,0.7003475,0.7003475,0,0.0,0.18060529319517982,0,0,0,0,0,0,0,0,3,1,3.877779480378439
nyc_tlc_yellow,A4,claude-haiku-4-5-20251001,8,17,17,0.70977625,0.70977625,0,0.058823529411764705,0.17778802232260324,0,0,0,0,0,0,0,0,3,1,3.992261349935507
nyc_tlc_yellow,A4,claude-haiku-4-5-20251001,9,17,17,0.6975775,0.6975775,0,0.058823529411764705,0.18231965281845486,0,0,0,0,0,0,0,0,3,1,3.826123455240528
nyc_tlc_yellow,A4,claude-haiku-4-5-20251001,10,18,18,0.7097225,0.7097225,0,0.05555555555555555,0.1842653980187791,0,0,0,0,0,0,0,0,3,1,3.851631980995531
nyc_tlc_yellow,A5,claude-sonnet-4-5-20250929,1,23,23,0.75126625,0.75126625,1,0.34782608695652173,0.2503607053565343,0,0,0,0,0,1,0,0,2,0,3.0007354745631303
nyc_tlc_yellow,A5,claude-sonnet-4-5-20250929,2,25,25,0.75974125,0.75974125,0,0.48,0.25789507968192404,0,0,0,0,0,0,0,0,2,0,2.9459315429244715
nyc_tlc_yellow,A5,claude-sonnet-4-5-20250929,3,22,22,0.751265,0.751265,0,0.3181818181818182,0.2503597633127109,0,0,0,0,0,0,0,0,2,0,3.000741772796914
nyc_tlc_yellow,A5,claude-sonnet-4-5-20250929,4,23,23,0.75974,0.75974,2,0.391304347826087,0.2574452775891919,0,0,0,0,0,2,0,0,2,0,2.9510737470676194
nyc_tlc_yellow,A5,claude-sonnet-4-5-20250929,5,20,20,0.7632175,0.7632175,0,0.5,0.2632456548124804,0,0,0,0,0,0,0,0,2,0,2.899259630870899
nyc_tlc_yellow,A5,claude-sonnet-4-5-20250929,6,31,31,0.75973875,0.75973875,0,0.6451612903225806,0.34108103665014444,0,0,0,0,0,0,0,0,2,0,2.22744353500744
nyc_tlc_yellow,A5,claude-sonnet-4-5-20250929,7,23,23,0.76324125,0.76324125,2,0.5217391304347826,0.26326177969891273,0,0,0,0,0,2,0,0,2,0,2.8991722644772207
nyc_tlc_yellow,A5,claude-sonnet-4-5-20250929,8,21,21,0.75974,0.75974,0,0.47619047619047616,0.33852161317427126,0,0,0,0,0,0,0,0,2,0,2.2442880171697785
nyc_tlc_yellow,A5,claude-sonnet-4-5-20250929,9,20,20,0.75973625,0.75973625,0,0.4,0.34108018394755274,0,0,0,0,0,0,0,0,2,0,2.2274417739754218
nyc_tlc_yellow,A5,claude-sonnet-4-5-20250929,10,21,21,0.75974,0.75974,0,0.3333333333333333,0.2574452775891919,0,0,0,0,0,0,0,0,2,0,2.9510737470676194
nyc_tlc_yellow,A5,claude-haiku-4-5-20251001,1,18,18,0.70977625,0.70977625,0,0.05555555555555555,0.18393268876366464,0,0,0,0,0,0,0,0,3,1,3.858891286648848
nyc_tlc_yellow,A5,claude-haiku-4-5-20251001,2,17,17,0.7507575,0.7507575,0,0.17647058823529413,0.25324478860642835,0,0,0,0,0,0,0,0,2,0,2.9645526138220513
nyc_tlc_yellow,A5,claude-haiku-4-5-20251001,3,17,17,0.71269875,0.71269875,0,0.058823529411764705,0.18492099896836495,0,0,0,0,0,0,0,0,3,1,3.8540714898578057
nyc_tlc_yellow,A5,claude-haiku-4-5-20251001,4,17,17,0.70975875,0.70975875,0,0.058823529411764705,0.18470104832226647,0,0,0,0,0,0,0,0,3,1,3.8427434843878774
nyc_tlc_yellow,A5,claude-haiku-4-5-20251001,5,15,15,0.70453375,0.70453375,0,0.06666666666666667,0.3075036618415143,0,0,0,0,0,0,0,0,2,0,2.2911393827990016
nyc_tlc_yellow,A5,claude-haiku-4-5-20251001,6,19,19,0.75676625,0.75676625,0,0.3157894736842105,0.2599609548770697,0,0,0,0,0,0,0,0,2,0,2.9110765897819517
nyc_tlc_yellow,A5,claude-haiku-4-5-20251001,7,19,19,0.70977625,0.70977625,0,0.15789473684210525,0.18470502521087648,0,0,0,0,0,0,0,0,3,1,3.8427554918424836
nyc_tlc_yellow,A5,claude-haiku-4-5-20251001,8,19,19,0.7597375,0.7597375,0,0.3157894736842105,0.26075332837928616,0,0,0,0,0,0,0,0,2,0,2.9136253206129825
nyc_tlc_yellow,A5,claude-haiku-4-5-20251001,9,17,17,0.70977625,0.70977625,0,0.058823529411764705,0.18470521833936904,0,0,0,0,0,0,0,0,3,1,3.8427514738424398
nyc_tlc_yellow,A5,claude-haiku-4-5-20251001,10,15,15,0.71271625,0.71271625,0,0.06666666666666667,0.31466941321510616,0,0,0,0,0,0,0,0,2,0,2.264968312991995
online_retail_ii,A2,claude-sonnet-4-5-20250929,1,14,14,0.01742013381004969,0.01742013381004969,0,0.5714285714285714,0.016452438984255087,0,0,0,1,0,0,0,0,1,0,1.0588177124814555
online_retail_ii,A2,claude-sonnet-4-5-20250929,2,14,14,0.0,0.0,0,0.5,0.0004384770658658854,0,0,0,2,0,0,0,0,1,0,0.0
online_retail_ii,A2,claude-sonnet-4-5-20250929,3,15,15,0.0,0.0,0,0.6666666666666666,0.016159084469665363,0,0,0,1,0,0,0,0,1,0,0.0
online_retail_ii,A2,claude-sonnet-4-5-20250929,4,12,12,0.018783295877605848,0.018783295877605848,0,0.5833333333333334,0.021314439781978386,0,0,0,1,0,0,0,0,1,0,0.881247458048949
online_retail_ii,A2,claude-sonnet-4-5-20250929,5,15,15,0.0,0.0,2,0.6,0.0,0,0,0,2,0,2,0,0,1,0,
online_retail_ii,A2,claude-sonnet-4-5-20250929,6,13,13,0.7544586759292983,0.7544586759292983,0,0.6153846153846154,0.7547358405974487,0,0,0,0,0,0,0,0,1,0,0.9996327659914348
online_retail_ii,A2,claude-sonnet-4-5-20250929,7,12,12,0.7544258850891852,0.7544258850891852,0,0.5,0.7545882339360133,0,0,0,0,0,0,0,0,1,0,0.9997848510756903
online_retail_ii,A2,claude-sonnet-4-5-20250929,8,15,15,0.0,0.0,2,0.6,0.0,0,0,0,2,0,2,0,0,0,0,
online_retail_ii,A2,claude-sonnet-4-5-20250929,9,14,14,0.7544247139877526,0.7544247139877526,1,0.5714285714285714,0.754587350229407,0,0,0,0,0,1,0,0,1,0,0.9997844699601642
online_retail_ii,A2,claude-sonnet-4-5-20250929,10,13,13,0.0,0.0,0,0.46153846153846156,0.01615402433355583,0,0,0,1,0,0,0,0,1,0,0.0
online_retail_ii,A2,claude-haiku-4-5-20251001,1,10,10,0.7517803669529229,0.7517803669529229,0,0.6,0.7488848050413189,0,0,0,0,0,0,0,0,0,0,1.0038664984148586
online_retail_ii,A2,claude-haiku-4-5-20251001,2,11,11,0.7544305694949157,0.7544305694949157,0,0.5454545454545454,0.7520797321711857,0,0,0,0,0,0,0,0,1,0,1.003125782045666
online_retail_ii,A2,claude-haiku-4-5-20251001,3,10,10,0.7544633603350287,0.7544633603350287,0,0.6,0.7522268481390826,0,0,0,0,0,0,0,0,1,0,1.0029731884756294
online_retail_ii,A2,claude-haiku-4-5-20251001,4,12,12,0.7537560150697332,0.7537560150697332,0,0.5,0.7372491818367978,0,0,0,0,0,0,0,0,1,0,1.0223897613447464
online_retail_ii,A2,claude-haiku-4-5-20251001,5,11,11,0.7544305694949157,0.7544305694949157,0,0.5454545454545454,0.7520797321711857,0,0,0,0,0,0,0,0,1,0,1.003125782045666
online_retail_ii,A2,claude-haiku-4-5-20251001,6,10,10,0.7544305694949157,0.7544305694949157,0,0.6,0.755215048664293,0,0,0,0,0,0,0,0,0,0,0.998961250612306
online_retail_ii,A2,claude-haiku-4-5-20251001,7,11,11,0.7544305694949157,0.7544305694949157,0,0.5454545454545454,0.7520797321711857,0,0,0,0,0,0,0,0,1,0,1.003125782045666
online_retail_ii,A2,claude-haiku-4-5-20251001,8,11,11,0.7544305694949157,0.7544305694949157,1,0.6363636363636364,0.7528186498416775,0,0,0,0,0,1,0,0,0,0,1.0021411792250063
online_retail_ii,A2,claude-haiku-4-5-20251001,9,11,11,0.7544305694949157,0.7544305694949157,0,0.5454545454545454,0.7496932821290744,0,0,0,0,0,0,0,0,1,0,1.006318967341401
online_retail_ii,A2,claude-haiku-4-5-20251001,10,10,10,0.7544305694949157,0.7544305694949157,0,0.6,0.755215048664293,0,0,0,0,0,0,0,0,0,0,0.998961250612306
online_retail_ii,A3,claude-sonnet-4-5-20250929,1,13,13,0.0,0.9769937123564083,3,0.5833333333333334,0.0,0,0,0,1,0,3,0,0,1,0,
online_retail_ii,A3,claude-sonnet-4-5-20250929,2,14,14,0.0,0.0,2,0.46153846153846156,0.0,0,0,0,2,0,2,0,0,1,0,
online_retail_ii,A3,claude-sonnet-4-5-20250929,3,13,13,0.7684861288890815,0.9873005760647947,1,0.6666666666666666,0.7620922215811058,0,0,0,0,0,1,0,0,1,0,1.0083899390741848
online_retail_ii,A3,claude-sonnet-4-5-20250929,4,12,12,0.0,0.9958449321171055,3,0.6363636363636364,0.0,0,0,0,1,0,3,0,0,1,0,
online_retail_ii,A3,claude-sonnet-4-5-20250929,5,14,14,0.0,0.0,2,0.46153846153846156,0.0,0,0,0,2,0,2,0,0,1,0,
online_retail_ii,A3,claude-sonnet-4-5-20250929,6,13,13,0.6832112069722694,0.6832112069722694,0,0.6923076923076923,0.671317102761256,0,0,0,0,0,0,0,0,1,0,1.017717564712847
online_retail_ii,A3,claude-sonnet-4-5-20250929,7,14,14,0.0,0.0,2,0.46153846153846156,0.0,0,0,0,2,0,2,0,0,1,0,
online_retail_ii,A3,claude-sonnet-4-5-20250929,8,12,11,0.0,0.9958449321171055,2,0.6363636363636364,0.0,0,0,0,1,0,3,1,0,1,0,
online_retail_ii,A3,claude-sonnet-4-5-20250929,9,13,13,0.6832112069722694,0.6832112069722694,0,0.6923076923076923,0.671317102761256,0,0,0,0,0,0,0,0,1,0,1.017717564712847
online_retail_ii,A3,claude-sonnet-4-5-20250929,10,14,14,0.0,0.0,2,0.46153846153846156,0.0,0,0,0,2,0,2,0,0,1,0,
online_retail_ii,A3,claude-haiku-4-5-20251001,1,9,9,0.0,0.01540701044739588,3,0.3333333333333333,0.0,0,0,0,2,0,3,0,0,1,0,
online_retail_ii,A3,claude-haiku-4-5-20251001,2,9,9,0.0,0.01540701044739588,3,0.3333333333333333,0.0,0,0,0,2,0,3,0,0,1,0,
online_retail_ii,A3,claude-haiku-4-5-20251001,3,8,8,0.0,0.014905779034239492,2,0.25,0.0,0,0,0,2,0,2,0,0,1,0,
online_retail_ii,A3,claude-haiku-4-5-20251001,4,8,8,0.0,0.01540701044739588,2,0.25,0.0,0,0,0,2,0,2,0,0,1,0,
online_retail_ii,A3,claude-haiku-4-5-20251001,5,9,9,0.0,0.014905779034239492,3,0.4444444444444444,0.0,0,0,0,2,0,3,0,0,0,0,
online_retail_ii,A3,claude-haiku-4-5-20251001,6,9,8,0.0,0.8706155426239933,3,0.375,0.0,0,0,0,1,0,3,1,0,1,0,
online_retail_ii,A3,claude-haiku-4-5-20251001,7,8,8,0.0,0.8706155426239933,2,0.375,0.0,0,0,0,1,0,2,0,0,1,0,
online_retail_ii,A3,claude-haiku-4-5-20251001,8,8,8,0.0,0.8706155426239933,2,0.375,0.0,0,0,0,1,0,2,0,0,1,0,
online_retail_ii,A3,claude-haiku-4-5-20251001,9,9,9,0.0,0.8706155426239933,3,0.4444444444444444,0.0,0,0,0,1,0,3,0,0,1,0,
online_retail_ii,A3,claude-haiku-4-5-20251001,10,9,9,0.0,0.8706155426239933,3,0.4444444444444444,0.0,0,0,0,1,0,3,0,0,1,0,
online_retail_ii,A4,claude-sonnet-4-5-20250929,1,15,15,0.0,0.0,0,0.6,0.016157222101264447,0,0,0,1,0,0,0,0,1,0,0.0
online_retail_ii,A4,claude-sonnet-4-5-20250929,2,15,15,0.0,0.0,0,0.6,0.009339625735368213,0,0,0,1,0,0,0,0,0,0,0.0
online_retail_ii,A4,claude-sonnet-4-5-20250929,3,14,14,0.0,0.0,0,0.6428571428571429,0.016224579327858826,0,0,0,1,0,0,0,0,0,0,0.0
online_retail_ii,A4,claude-sonnet-4-5-20250929,4,14,14,0.0,0.0,0,0.6428571428571429,0.01209965832501974,0,0,0,1,0,0,0,0,0,0,0.0
online_retail_ii,A4,claude-sonnet-4-5-20250929,5,15,15,0.0,0.0,0,0.6,0.009339625735368213,0,0,0,1,0,0,0,0,0,0,0.0
online_retail_ii,A4,claude-sonnet-4-5-20250929,6,14,14,0.0,0.0,0,0.6428571428571429,0.016224579327858826,0,0,0,1,0,0,0,0,0,0,0.0
online_retail_ii,A4,claude-sonnet-4-5-20250929,7,15,15,0.0,0.0,0,0.6,0.01622461732956005,0,0,0,1,0,0,0,0,0,0,0.0
online_retail_ii,A4,claude-sonnet-4-5-20250929,8,14,14,0.0,0.0,0,0.6428571428571429,0.012100207320819898,0,0,0,1,0,0,0,0,0,0,0.0
online_retail_ii,A4,claude-sonnet-4-5-20250929,9,15,15,0.0,0.0,0,0.6,0.0093400057479301,0,0,0,1,0,0,0,0,0,0,0.0
online_retail_ii,A4,claude-sonnet-4-5-20250929,10,15,15,0.0,0.0,0,0.6,0.016224541326602636,0,0,0,1,0,0,0,0,0,0,0.0
online_retail_ii,A4,claude-haiku-4-5-20251001,1,6,6,0.7537197109253224,0.7537197109253224,0,0.3333333333333333,0.7546435929096199,0,1,0,0,0,0,0,0,0,1,0.9987757373242442
online_retail_ii,A4,claude-haiku-4-5-20251001,2,7,7,0.385001938172871,0.7527266169104705,1,0.0,0.3947895635920381,0,1,0,0,0,1,0,0,1,1,0.9752079935190959
online_retail_ii,A4,claude-haiku-4-5-20251001,3,5,5,0.7243566847055324,0.7532337038307899,1,0.0,0.721862521603631,0,1,0,0,0,1,0,0,0,1,1.0034551774434286
online_retail_ii,A4,claude-haiku-4-5-20251001,4,8,8,0.016366142520702145,0.017300681463923634,1,0.25,0.015798525605699987,0,1,0,1,0,1,0,0,0,1,1.0359284739075503
online_retail_ii,A4,claude-haiku-4-5-20251001,5,5,5,0.7249598019433258,0.7538379921700158,1,0.0,0.7228214111066423,0,1,0,0,0,1,0,0,0,1,1.00295839443025
online_retail_ii,A4,claude-haiku-4-5-20251001,6,4,4,0.7255851701083386,0.7544633603350287,1,0.0,0.723315256142204,0,0,0,0,0,1,0,0,0,0,1.0031382083356586
online_retail_ii,A4,claude-haiku-4-5-20251001,7,6,6,0.008539671646580324,0.017301852565356244,1,0.0,0.008788322692561032,0,1,0,1,0,1,0,0,1,1,0.9717066549921771
online_retail_ii,A4,claude-haiku-4-5-20251001,8,10,10,0.7536541292450963,0.7536541292450963,0,0.5,0.7409628015834576,0,1,0,0,0,0,0,0,0,1,1.0171281576275044
online_retail_ii,A4,claude-haiku-4-5-20251001,9,6,6,0.3482199843775069,0.7539633000233049,1,0.0,0.35194192854388245,0,1,0,1,0,1,0,0,1,1,0.9894245502893768
